PRI_Station,PRI_catalog,New,Set,Family,Genus,Species,Abundance,Latitude,Longitude,Raster,KLB,EXTRA NOTES
4358,61620,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,21,NA,NA,NA,NA,
4358,61625,Lobster_Nephropidae_Hoploparia_sp.,Lobster,Nephropidae,Hoploparia,sp.,2,NA,NA,NA,NA,
4358,61628,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,16,NA,NA,NA,NA,
4358,58055,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,ecplecta,12,NA,NA,NA,NA,
4358,58063,Gastropod_Aporrhaidae_Austroaporrhais_larseni,Gastropod,Aporrhaidae,Austroaporrhais,larseni,29,NA,NA,NA,NA,
4358,58070,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,7,NA,NA,NA,NA,
4358,68706,Scaphopod_Dentaliidae_Dentalium_sp.,Scaphopod,Dentaliidae,Dentalium,sp.,24,NA,NA,NA,NA,
4358,58072,Bivalve_Corbulidae_Surobula_sp.,Bivalve,Corbulidae,Surobula,sp.,14,NA,NA,NA,NA,
4359,uncatalogued,wood_wood_wood_wood,wood,wood,wood,wood,5,NA,NA,NA,NA,
4359,61669,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,1,NA,NA,NA,NA,
4359,58751,Bivalve_Veneridae_Cyclorisma_chaneyi,Bivalve,Veneridae,Cyclorisma/Marwickia,chaneyi,1,NA,NA,NA,NA,
4359,58757,Gastropod_Amberleyidae_Amberleya_spinigera,Gastropod,Amberleyidae,Amberleya,spinigera,3,NA,NA,NA,NA,
4359,61688,Ammonoid_Gaudryceratidae_Anagaudryceras_sp.,Ammonoid,Gaudryceratidae,Anagaudryceras,sp.,1,NA,NA,NA,NA,
4359,65747,Gastropod_Amberleyidae_Amberleya_spinigera,Gastropod,Amberleyidae,Amberleya,spinigera,1,NA,NA,NA,NA,
4359,58752,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,4,NA,NA,NA,NA,
4359,58753,Gastropod_Vanikoridae_Vanikoropsis_arktowskiana,Gastropod,Vanikoridae,Vanikoropsis,arktowskiana,1,NA,NA,NA,NA,
4359,58755,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,22,NA,NA,NA,NA,
4359,58756,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,9,NA,NA,NA,NA,
4359,65749,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,1,NA,NA,NA,NA,
4359,61678,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,NA,NA,NA,NA,
4359,62085,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,3,NA,NA,NA,NA,
4359,58749,Gastropod_Taiomidae_Taioma_charcotianus,Gastropod,Taiomidae,Taioma,charcotianus,6,NA,NA,NA,NA,
4359,58750,Gastropod_Aporrhaidae_Austroaporrhais_larseni,Gastropod,Aporrhaidae,Austroaporrhais,larseni,2,NA,NA,NA,NA,
4359,58754,Ammonite_Pachydiscidae_Pachydiscus_riccardi,Ammonite,Pachydiscidae,Pachydiscus,riccardi,1,NA,NA,NA,NA,
4359,61674,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,5,NA,NA,NA,NA,
4359,61676,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,1,NA,NA,NA,NA,
4360,58724,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,1,-64.27254722,-56.74476944,204,NA,
4360,58723,Bivalve_Corbulidae_Surobula_sp.,Bivalve,Corbulidae,Surobula,sp.,25,-64.27254722,-56.74476944,204,NA,
4361,61683,Scaphopod_Dentaliidae_Dentalium_sp.,Scaphopod,Dentaliidae,Dentalium,sp.,1,-64.27242778,-56.74523889,204,NA,
4361,63518,Gastropod_Turritellidae_Turritella_sp.,Gastropod,Turritellidae,Turritella,sp.,8,-64.27242778,-56.74523889,204,NA,
4361,58727,Bivalve_Veneridae_Cyclorisma_Marwicki_sp.,Bivalve,Veneridae,Cyclorisma/Marwickia,sp.,6,-64.27242778,-56.74523889,204,NA,
4361,61681,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.27242778,-56.74523889,204,NA,
4361,61685,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.27242778,-56.74523889,204,NA,
4361,68148,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,1,-64.27242778,-56.74523889,204,NA,
4361,58720,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,1,-64.27242778,-56.74523889,204,NA,
4361,58722,Gastropod_Aporrhaidae_Austroaporrhais_larseni,Gastropod,Aporrhaidae,Austroaporrhais,larseni,29,-64.27242778,-56.74523889,204,NA,
4361,61672,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,1,-64.27242778,-56.74523889,204,NA,
4361,61673,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,1,-64.27242778,-56.74523889,204,NA,
4361,61675,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,18,-64.27242778,-56.74523889,204,NA,
4361,61677,Lobster_Nephropidae_Hoploparia_sp.,Lobster,Nephropidae,Hoploparia,sp.,2,-64.27242778,-56.74523889,204,NA,
4361,61680,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,1,-64.27242778,-56.74523889,204,NA,
4361,61686,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,7,-64.27242778,-56.74523889,204,NA,
4362,61670,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,1,-64.27249444,-56.74580278,204,9,
4362,61671,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,3,-64.27249444,-56.74580278,204,9,
4362,58728,Ammonoid_Tetragonitidae_Pseudophyllites_loryi,Ammonoid,Tetragonitidae,Pseudophyllites,loryi,1,-64.27249444,-56.74580278,204,9,
4362,61679,Ammonoid_Tetragonitidae_Pseudophyllites_sp.,Ammonoid,Tetragonitidae,Pseudophyllites,sp.,3,-64.27249444,-56.74580278,204,9,
4362,58721,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,21,-64.27249444,-56.74580278,204,9,
4362,58729,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,1,-64.27249444,-56.74580278,204,9,
4362,65743,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,1,-64.27249444,-56.74580278,204,9,
4362,61687,Lobster_Nephropidae_Hoploparia_sp.,Lobster,Nephropidae,Hoploparia,sp.,2,-64.27249444,-56.74580278,204,9,
4363,uncatalogued,Sharks_unidentified_unidentified_unidentified,Sharks,unidentified,unidentified,unidentified,1,NA,NA,NA,NA,
4363,58681,Ammonite_Diplomoceratidae_Diplomoceras_maximum,Ammonite,Diplomoceratidae,Diplomoceras,maximum,1,NA,NA,NA,NA,
4363,60433,Bivalve_Solemyidae_Solemya_rossiana,Bivalve,Solemyidae,Solemya,rossiana,1,NA,NA,NA,NA,
4363,60432,Gastropod_NA_Vanikorella_kiliani,Gastropod,NA,Vanikorella,kiliani,1,NA,NA,NA,NA,
4363,58683,Bivalve_Veneridae_Dozyia_drygalskiana,Bivalve,Veneridae,Dozyia,drygalskiana,1,NA,NA,NA,NA,
4363,58685,Gastropod_Amberleyidae_Amberleya_spinigera,Gastropod,Amberleyidae,Amberleya,spinigera,1,NA,NA,NA,NA,
4363,58686,Bivalve_Veneridae_Cyclorisma_Marwicki_sp.,Bivalve,Veneridae,Cyclorisma/Marwickia,sp.,1,NA,NA,NA,NA,
4363,58682,Gastropod_Vanikoridae_Vanikoropsis_arktowskiana,Gastropod,Vanikoridae,Vanikoropsis,sp.,1,NA,NA,NA,NA,
4363,58684,Bivalve_Thraciidae_Thracia_askinae,Bivalve,Thraciidae,Thracia,askinae,1,NA,NA,NA,NA,
4363,58690,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,3,NA,NA,NA,NA,
4363,61641,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,NA,NA,NA,NA,
4363,61643,Bivalve_Nuculidae_Leionucula_sp.,Bivalve,Nuculidae,Leionucula,sp.,1,NA,NA,NA,NA,
4363,61650,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,NA,NA,NA,NA,
4363,65746,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,1,NA,NA,NA,NA,
4363,58680,Gastropod_Aporrhaidae_Austroaporrhais_larseni,Gastropod,Aporrhaidae,Austroaporrhais,larseni,9,NA,NA,NA,NA,
4363,58806,Gastropod_NA_Surofusus_phillippiana,Gastropod,NA,Surofusus,phillippiana,3,NA,NA,NA,NA,
4363,61684,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,2,NA,NA,NA,NA,
4363,61642,NA_Trace_Teredolites_sp.,NA,Trace,Teredolites,sp.,1,NA,NA,NA,NA,
4363,61640,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,13,NA,NA,NA,NA,
4364,uncatalogued,Octocoral_Waiparaconidae_Waiparaconus_sp.,Octocoral,Waiparaconidae,Waiparaconus,sp.,1,-64.25979,-56.72033,204,9,
4364,58687,Ammonoid_Kossmaticeratidae_Grossouvrites_joharae,Ammonoid,Kossmaticeratidae,Grossouvrites,joharae,2,-64.25979,-56.72033,204,9,
4364,60438,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,pygoscelium,1,-64.25979,-56.72033,204,9,
4364,58693,Bivalve_Limidae_Seymourtula_antarctica,Bivalve,Limidae,Seymourtula,antarctica,5,-64.25979,-56.72033,204,9,
4364,60434,Ammonoid_Tetragonitidae_Pseudophyllites_loryi,Ammonoid,Tetragonitidae,Pseudophyllites,loryi,1,-64.25979,-56.72033,204,9,
4364,65422,Ammonoid_Gaudryceratidae_Anagaudryceras_sp.,Ammonoid,Gaudryceratidae,Anagaudryceras,sp.,1,-64.25979,-56.72033,204,9,
4364,58689,Gastropod_Amberleyidae_Amberleya_spinigera,Gastropod,Amberleyidae,Amberleya,spinigera,5,-64.25979,-56.72033,204,9,
4364,58688,Bivalve_Pinnidae_Pinna_freneixae,Bivalve,Pinnidae,Pinna,freneixae,2,-64.25979,-56.72033,204,9,
4364,58691,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,7,-64.25979,-56.72033,204,9,
4364,58692,Bivalve_Thraciidae_Thracia_askinae,Bivalve,Thraciidae,Thracia,askinae,1,-64.25979,-56.72033,204,9,
4364,58695,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,1,-64.25979,-56.72033,204,9,
4364,58696,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,3,-64.25979,-56.72033,204,9,
4364,61644,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,-64.25979,-56.72033,204,9,
4364,58694,Bivalve_Trigoniidae_Kellygonia_regina,Bivalve,Trigoniidae,Kellygonia,regina,3,-64.25979,-56.72033,204,9,
4364,58697,Ammonite_Pachydiscidae_Pachydiscus_ootacodensis,Ammonite,Pachydiscidae,Pachydiscus,ootacodensis,1,-64.25979,-56.72033,204,9,
4364,60435,Crinoid_Isselicrinidae_Isselicrinus_sp.,Crinoid,Isselicrinidae,Isselicrinus,sp.,1,-64.25979,-56.72033,204,9,
4364,60439,Gastropod_Aporrhaidae_Austroaporrhais_larseni,Gastropod,Aporrhaidae,Austroaporrhais,larseni,1,-64.25979,-56.72033,204,9,
4364,61636,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,24,-64.25979,-56.72033,204,9,
4364,65745,Bivalve_Trigoniidae_Kellygonia_regina,Bivalve,Trigoniidae,Kellygonia,regina,1,-64.25979,-56.72033,204,9,
4365,uncatalogued,Sharks_unidentified_unidentified_unidentified,Sharks,unidentified,unidentified,unidentified,1,NA,NA,NA,NA,
4365,58702,Gastropod_Amberleyidae_Amberleya_spinigera,Gastropod,Amberleyidae,Amberleya,spinigera,1,NA,NA,NA,NA,
4365,58698,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,1,NA,NA,NA,NA,
4365,58699,Bivalve_Gryphaeidae_Pycnodonte_seymourianus,Bivalve,Gryphaeidae,Pycnodonte,seymourianus,1,NA,NA,NA,NA,
4365,58701,Bivalve_Pinnidae_Pinna_freneixae,Bivalve,Pinnidae,Pinna,freneixae,2,NA,NA,NA,NA,
4365,58703,Bivalve_Nuculidae_Leionucula_suboblonga,Bivalve,Nuculidae,Leionucula,suboblonga,1,NA,NA,NA,NA,
4365,58704,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,NA,NA,NA,NA,
4365,61648,Lobster_Nephropidae_Hoploparia_sp.,Lobster,Nephropidae,Hoploparia,sp.,11,NA,NA,NA,NA,
4366,uncatalogued,Bivalve_unidentified_unidentified_unidentified,Bivalve,unidentified,unidentified,unidentified,1,-64.26213,-56.72434,227,9,
4366,61631,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,31,-64.26213,-56.72434,227,9,
4367,uncatalogued,Bivalve_unidentified_unidentified_unidentified,Bivalve,unidentified,unidentified,unidentified,1,-64.26213,-56.72434,227,9,
4367,61633,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,99,-64.26213,-56.72434,227,9,
4368,58700,Belemnite_Dimitobelidae_Dimitobelus_seymourensis,Belemnite,Dimitobelidae,Dimitobelus,seymourensis,96,-64.25263,-56.79125,209,6,
4368,60436,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,pygoscelium,1,-64.25263,-56.79125,209,6,
4368,61645,Scaphopod_Dentaliidae_Dentalium_sp.,Scaphopod,Dentaliidae,Dentalium,sp.,1,-64.25263,-56.79125,209,6,
4368,58708,Bivalve_Veneridae_Cyclorisma_Marwicki_sp.,Bivalve,Veneridae,Cyclorisma/Marwickia,sp.,1,-64.25263,-56.79125,209,6,
4368,58707,Gastropod_Vanikoridae_Vanikoropsis_arktowskiana,Gastropod,Vanikoridae,Vanikoropsis,sp.,1,-64.25263,-56.79125,209,6,
4368,58705,Gastropod_Aporrhaidae_Austroaporrhais_larseni,Gastropod,Aporrhaidae,Austroaporrhais,larseni,1,-64.25263,-56.79125,209,6,
4368,58706,Ammonite_Pachydiscidae_Pachydiscus_ootacodensis,Ammonite,Pachydiscidae,Pachydiscus,ootacodensis,1,-64.25263,-56.79125,209,6,
4368,60437,Crinoid_Isselicrinidae_Isselicrinus_sp.,Crinoid,Isselicrinidae,Isselicrinus,sp.,5,-64.25263,-56.79125,209,6,
4368,61634,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,117,-64.25263,-56.79125,209,6,
4368,61649,Scleractinia_Fungiacyathidae_Fungiacyathus_sp.,Scleractinia,Fungiacyathidae,Fungiacyathus,sp.,1,-64.25263,-56.79125,209,6,
4368,61651,Polychaetes_Serpulidae_Serpula_sp.,Polychaetes,Serpulidae,Serpula,sp.,1,-64.25263,-56.79125,209,6,
4369,58732,Bivalve_Hiatellidae_Panopea_clausa,Bivalve,Hiatellidae,Panopea,clausa,2,-64.25139,-56.80307,90,5,
4369,58736,Ammonoid_Kossmaticeratidae_Maorites_tuberculatus,Ammonoid,Kossmaticeratidae,Maorites,tuberculatus,6,-64.25139,-56.80307,90,5,
4369,58738,Bivalve_Pinnidae_Pinna_freneixae,Bivalve,Pinnidae,Pinna,freneixae,3,-64.25139,-56.80307,90,5,
4369,65740,Bivalve_Hiatellidae_Panopea_clausa,Bivalve,Hiatellidae,Panopea,clausa,1,-64.25139,-56.80307,90,5,
4369,58739,Ammonite_Pachydiscidae_Pachydiscus_ootacodensis,Ammonite,Pachydiscidae,Pachydiscus,ootacodensis,2,-64.25139,-56.80307,90,5,
4369,61700,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,27,-64.25139,-56.80307,90,5,
4369,61704,Crinoid_Isselicrinidae_Isselicrinus_sp.,Crinoid,Isselicrinidae,Isselicrinus,sp.,1,-64.25139,-56.80307,90,5,
4370,58742,Ammonoid_Kossmaticeratidae_Grossouvrites_joharae,Ammonoid,Kossmaticeratidae,Grossouvrites,joharae,3,-64.27363,-56.73737,204,9,
4370,58743,Ammonoid_Gaudryceratidae_Anagaudryceras_seymouriense,Ammonoid,Gaudryceratidae,Anagaudryceras,seymouriense,1,-64.27363,-56.73737,204,9,
4370,61691,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,18,-64.27363,-56.73737,204,9,
4370,60447,Gastropod_Fasciolariidae_Cryptorhytis_philippiana,Gastropod,Fasciolariidae,Cryptorhytis,philippiana,1,-64.27363,-56.73737,204,9,
4370,58741,Ammonite_Pachydiscidae_Pachydiscus_ultimus,Ammonite,Pachydiscidae,Pachydiscus,ultimus,1,-64.27363,-56.73737,204,9,
4370,61697,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,65,-64.27363,-56.73737,204,9,
4370,65741,Ammonite_Pachydiscidae_Pachydiscus_ultimus,Ammonite,Pachydiscidae,Pachydiscus,ultimus,1,-64.27363,-56.73737,204,9,
4371,61698,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,24,-64.26342,-56.72153,227,9,
4372,58731,Ammonoid_Kossmaticeratidae_Maorites_weddelliensis,Ammonoid,Kossmaticeratidae,Maorites,weddelliensis,1,-64.2613,-56.7672,0,7,
4372,58733,Ammonoid_Kossmaticeratidae_Maorites_seymourianus,Ammonoid,Kossmaticeratidae,Maorites,seymourianus,1,-64.2613,-56.7672,0,7,
4372,58734,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,7,-64.2613,-56.7672,0,7,
4372,61693,Bivalve_Pinnidae_Pinna_sp.,Bivalve,Pinnidae,Pinna,sp.,1,-64.2613,-56.7672,0,7,
4372,61706,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,2,-64.2613,-56.7672,0,7,
4372,65732,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.2613,-56.7672,0,7,
4372,65777,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.2613,-56.7672,0,7,
4372,58812,Gastropod_NA_Surofusus_phillippiana,Gastropod,NA,Surofusus,phillippiana,1,-64.2613,-56.7672,0,7,
4372,58735,Bivalve_Pholadomyidae_Goniomya_hyriiformis,Bivalve,Pholadomyidae,Goniomya,hyriiformis,3,-64.2613,-56.7672,0,7,
4372,61696,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,10,-64.2613,-56.7672,0,7,
4372,61703,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,4,-64.2613,-56.7672,0,7,
4373,uncatalogued,Sharks_unidentified_unidentified_unidentified,Sharks,unidentified,unidentified,unidentified,1,NA,NA,NA,NA,
4373,58771,Bivalve_Lahillidae_Lahillia_larseni,Bivalve,Lahillidae,Lahillia,larseni,1,NA,NA,NA,NA,
4373,58773,Ammonoid_Kossmaticeratidae_Grossouvrites_joharae,Ammonoid,Kossmaticeratidae,Grossouvrites,joharae,4,NA,NA,NA,NA,
4373,58770,Bivalve_Veneridae_Dozyia_drygalskiana,Bivalve,Veneridae,Dozyia,drygalskiana,1,NA,NA,NA,NA,
4373,58772,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,9,NA,NA,NA,NA,
4373,58813,Gastropod_NA_Surofusus_philippiana,Gastropod,NA,Surofusus,philippiana,10,NA,NA,NA,NA,
4373,58762,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,1,NA,NA,NA,NA,
4373,58766,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,3,NA,NA,NA,NA,
4373,58767,Gastropod_Taiomidae_Taioma_charcotianus,Gastropod,Taiomidae,Taioma,charcotianus,3,NA,NA,NA,NA,
4373,58768,Gastropod_Aporrhaidae_Austroaporrhais_larseni,Gastropod,Aporrhaidae,Austroaporrhais,larseni,4,NA,NA,NA,NA,
4373,58769,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,ecplecta,2,NA,NA,NA,NA,
4373,65734,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,ecplecta,1,NA,NA,NA,NA,
4374,58747,Ammonoid_Kossmaticeratidae_Grossouvrites_joharae,Ammonoid,Kossmaticeratidae,Grossouvrites,joharae,1,-64.26439,-56.71999,204,9,
4374,58748,Gastropod_Amberleyidae_Amberleya_spinigera,Gastropod,Amberleyidae,Amberleya,spinigera,1,-64.26439,-56.71999,204,9,
4374,58744,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,4,-64.26439,-56.71999,204,9,
4374,58745,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,1,-64.26439,-56.71999,204,9,
4374,65735,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,1,-64.26439,-56.71999,204,9,
4374,65736,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.26439,-56.71999,204,9,
4374,58746,Ammonite_Pachydiscidae_Pachydiscus_ultimus,Ammonite,Pachydiscidae,Pachydiscus,ultimus,1,-64.26439,-56.71999,204,9,
4374,60448,Crinoid_Isselicrinidae_Isselicrinus_sp.,Crinoid,Isselicrinidae,Isselicrinus,sp.,3,-64.26439,-56.71999,204,9,
4374,61708,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,4,-64.26439,-56.71999,204,9,
4374,61709,Polychaetes_Serpulidae_Serpula_sp.,Polychaetes,Serpulidae,Serpula,sp.,1,-64.26439,-56.71999,204,9,
4375,58740,Ammonoid_Kossmaticeratidae_Grossouvrites_joharae,Ammonoid,Kossmaticeratidae,Grossouvrites,joharae,4,-64.25957,-56.71698,204,9,
4375,61695,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,1,-64.25957,-56.71698,204,9,
4375,61701,Ammonoid_Tetragonitidae_Pseudophyllites_sp.,Ammonoid,Tetragonitidae,Pseudophyllites,sp.,2,-64.25957,-56.71698,204,9,
4375,58737,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,2,-64.25957,-56.71698,204,9,
4375,61699,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,3,-64.25957,-56.71698,204,9,
4375,65737,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.25957,-56.71698,204,9,
4375,65776,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.25957,-56.71698,204,9,
4375,61705,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,3,-64.25957,-56.71698,204,9,
4376,uncatalogued,Sharks_unidentified_unidentified_unidentified,Sharks,unidentified,unidentified,unidentified,1,-64.2746,-56.7561,166,8,
4376,58200,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,pygoscelium,2,-64.2746,-56.7561,166,8,
4376,60720,Bivalve_Lahillidae_Lahillia_sp.,Bivalve,Lahillidae,Lahillia,sp.,7,-64.2746,-56.7561,166,8,
4376,60722,Ammonoid_Kossmaticeratidae_Grossouvrites_joharae,Ammonoid,Kossmaticeratidae,Grossouvrites,joharae,1,-64.2746,-56.7561,166,8,
4376,60890,Bivalve_Lahillidae_Lahillia_sp.,Bivalve,Lahillidae,Lahillia,sp.,1,-64.2746,-56.7561,166,8,
4376,62458,Ammonite_Diplomoceratidae_Diplomoceras_sp.,Ammonite,Diplomoceratidae,Diplomoceras,sp.,1,-64.2746,-56.7561,166,8,
4376,60711,Scaphopod_Dentaliidae_Dentalium_sp.,Scaphopod,Dentaliidae,Dentalium,sp.,4,-64.2746,-56.7561,166,8,
4376,60764,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,5,-64.2746,-56.7561,166,8,
4376,65666,Ammonite_Diplomoceratidae_Diplomoceras_sp.,Ammonite,Diplomoceratidae,Diplomoceras,sp.,2,-64.2746,-56.7561,166,8,
4376,58193,Ammonoid_Tetragonitidae_Pseudophyllites_loryi,Ammonoid,Tetragonitidae,Pseudophyllites,loryi,4,-64.2746,-56.7561,166,8,
4376,58195,Bivalve_Limidae_Seymourtula_antarctica,Bivalve,Limidae,Seymourtula,antarctica,1,-64.2746,-56.7561,166,8,
4376,58196,Gastropod_Amberleyidae_Amberleya_spinigera,Gastropod,Amberleyidae,Amberleya,spinigera,5,-64.2746,-56.7561,166,8,
4376,58197,Ammonoid_Gaudryceratidae_Anagaudryceras_seymouriense,Ammonoid,Gaudryceratidae,Anagaudryceras,seymouriense,1,-64.2746,-56.7561,166,8,
4376,58208,Bivalve_Veneridae_Cyclorisma_chaneyi,Bivalve,Veneridae,Cyclorisma/Marwickia,chaneyi,5,-64.2746,-56.7561,166,8,
4376,60467,Gastropod_Amberleyidae_Amberleya_spinigera,Gastropod,Amberleyidae,Amberleya,spinigera,2,-64.2746,-56.7561,166,8,
4376,65730,Gastropod_Amberleyidae_Amberleya_spinigera,Gastropod,Amberleyidae,Amberleya,spinigera,1,-64.2746,-56.7561,166,8,
